id,created_at,favorite_count,retweet_count,text
1548028246314274816,2022-07-15 19:34:29+00:00,1042,179,"If you find the NYU price tag for the certificate classes too high, I don't control that, but if you are interested in just the content, and will settle for no certification and less polished videos, I have free versions of the classes online. https://t.co/zw2kjb8kpc"
1548028244829429762,2022-07-15 19:34:29+00:00,184,11,"To do valuation well, you need to understand how businesses make investment, financing and dividend decisions, i.e., corporate finance, and to make informed corporate finance decisions, it helps to understand how they play out in value."
1548028242673602561,2022-07-15 19:34:28+00:00,179,17,"I love teaching both classes, and while they are both built around the same principles, corporate finance looks at businesses from the inside out (as owners or managers) and valuation looks at the same businesses from the outside in (as investors). https://t.co/VzCxYFAyrR"
1548028238370263042,2022-07-15 19:34:27+00:00,56,3,"While these classes are built around recorded lectures and accessible content, there will be live office hours, once every two weeks. Fair warning: There will be exams and a project to do, and it will take a time commitment."
1548028236533096448,2022-07-15 19:34:27+00:00,522,52,"I live the cushy life, teaching my NYU classes only in the spring, and dabbling in anything that interests me for the rest of the year. However, NYU is offering my classes in corporate finance and Valuation, for certification, in the fall. https://t.co/4OBQqb3uJr"
1547395460771430400,2022-07-14 01:40:01+00:00,1,0,"@Kirill_Maltsev1 I used the last available rating for Russia, which was Ca, before the ratings agencies withdrew all ratings for the country. It is technically in default, but so are a dozen other countries."
1547302585324802048,2022-07-13 19:30:58+00:00,104,12,"The last six months have been a reminder that the only constant in business &amp; markets is change, and that the biggest enemy to dealing with change that investors and businesses is inertia. It is time to reset perspectives and revisit rules of thumb. https://t.co/q4BvkjK7M6"
1547302582674006016,2022-07-13 19:30:57+00:00,120,24,Rising interest rates and surging risk premiums in bond and equity markets have conspired to create the biggest increase in costs of capital that I have seen in decades. My estimates for costs of capital in US$ terms for US &amp; Global companies in July 2022. https://t.co/q4BvkjK7M6 https://t.co/7xD2e8nEpC
1547302578190368768,2022-07-13 19:30:56+00:00,50,6,"It has been an eventful six months for all markets, as equity risk premiums have risen about 2-3%, driven by inflation worries and economic concerns, but these ten countries saw the biggest increases (and there are no surprises) in ERPs. https://t.co/q4BvkjK7M6 https://t.co/Grws4BQ5Sg"
1547302572620259329,2022-07-13 19:30:55+00:00,55,11,"If you don't trust ratings agencies, or believe that they are biased, the sovereign CDS market offers a market-based estimate of default spreads for countries, albeit only for about half of all countries. Here are the July 2022 numbers. https://t.co/q4BvkjK7M6 https://t.co/K02b1HNmMe"
1547302566161108992,2022-07-13 19:30:53+00:00,44,11,"Sovereign default risk is a narrower measure of country risk, but it is often the most widely used and is tailored for finance. Ratings agencies capture exposure with sovereign ratings, and here are Moody's sovereign ratings for countries in July 2022. https://t.co/q4BvkjK7M6 https://t.co/srqDzVuX0C"
1547302558883934208,2022-07-13 19:30:52+00:00,36,5,"There are services that measure composite risk in countries, albeit with idiosyncrasies that make the score difficult to convert to financial metrics. The PRS Group, one of my favorites, estimates risk scores (higher is safer) at the start of July 2022. https://t.co/q4BvkjK7M6 https://t.co/cvwD00Jd6H"
1547302551925665792,2022-07-13 19:30:50+00:00,45,5,"The value of the business rests on the protections for property rights, and risk increases in countries where there are no legal protections or the legal system does not offer timely recourse. A picture of property rights around the world from IPRI. https://t.co/q4BvkjK7M6 https://t.co/irWsmTbO4L"
1547302544325500934,2022-07-13 19:30:48+00:00,42,6,"Corruption operates as a hidden tax, increasing the cost of doing business and/or handicapping more scrupulous businesses. The most recent update on how the extent of corruption varies across the world, from Transparency Intel. https://t.co/q4BvkjK7M6 https://t.co/Fs3Q5821bj"
1547302536423477248,2022-07-13 19:30:46+00:00,36,7,"Operating a business becomes riskier and more difficult in countries that are more exposed to violence, from war, terrorism or internal strife, than in more peaceful ones. A picture of how exposure to violence varies across countries in 2022, from the IPF. https://t.co/q4BvkjK7M6 https://t.co/gjZbi1ZgBJ"
1547302530257784836,2022-07-13 19:30:45+00:00,41,8,"The link between business risk and political freedom/democracy is a complex one, with more continuous risk in democracies (as elections create changes) and more discontinuous risk in authoritarian regimes from regime changes. I prefer the former! https://t.co/q4BvkjK7M6 https://t.co/f87q0suzKa"
1547302524645830656,2022-07-13 19:30:44+00:00,48,7,"Risk varies across countries for many reasons, including country size and over-dependence on a sector or commodity, as well as maturity of the economy, but political structure, legal protections, exposure to violence and extent of corruption play a role. https://t.co/q4BvkjK7M6 https://t.co/zQAUfYwqr2"
1547302519906242560,2022-07-13 19:30:42+00:00,862,185,"As we all look outside domestic markets for returns, understanding why risk varies across countries and how to measure it becomes a key. My 2022 mid-year update for country risk is up. Paper: https://t.co/IsDUFjrdwc Post: https://t.co/q4BvkjK7M6, Data: https://t.co/2GDvL7mjAL https://t.co/O5bU7lJkLU"
1546498493128159232,2022-07-11 14:15:47+00:00,2,0,"@JGT2799 @IlariLehti @choffstein If investors can invest only locally, you will end up with partially diversified investors and companies will then face higher costs of equity than they would in a world where investors are diversified. A beta estimated against a local index will yield too low a cost of equity."
1546493282812772352,2022-07-11 13:55:05+00:00,4,0,"@IlariLehti @JGT2799 @choffstein Good points, but going back to your starting point, none of this ensues if the investors in Techopolis and Energyland are able to diversify outside their countries. If they are, the fact that the countries are sector-dominated will not matter, and thank God for that!"
1545111965336367104,2022-07-07 18:26:13+00:00,3,0,"@Unclerobbie1 @JRogrow It may be because I chose to capitalize leases on my own (I don’t remember now) and used my lease debt to substitute for the accounting estimates. It reflects my deep rooted distrust of accountants, but you should be okay using accounting lease debt."
1545096103313358848,2022-07-07 17:23:12+00:00,2,0,"@Unclerobbie1 @JRogrow Should be on the balance sheet, labeled as such. Are you working with the right quarter’s balance sheet? That may be the source of the problem."
1545083623602171904,2022-07-07 16:33:36+00:00,4,1,"@JRogrow @Unclerobbie1 Just to clarify. It is all interest bearing debt, which includes short term and short term portion of long term debt under current liabilities, long term debt and lease debt (shown on balance sheet since 2019)."
1542918544161050625,2022-07-01 17:10:21+00:00,390,41,"This may sound callous, but a longer term pullback might be healthy for both investors and businesses, since a decade of easy access to risk capital has made us all sloppy and lazy. The pain, though, will be real, and old lessons will have to be relearned. https://t.co/KPeAGHPKHD"
1542918542986657792,2022-07-01 17:10:21+00:00,201,33,"The big question for investors and businesses is whether the risk capital pullback is temporary like 2020 or longer term, as it was in 2001 and 2009. My guess is that it is the latter, since inflation has neutered central banks &amp; governments. https://t.co/KPeAGHPKHD"
1542918541116002304,2022-07-01 17:10:20+00:00,90,9,"As risk capital has withdrawn from the market, stocks are down, but they are down more for the riskiest segments of public markets (negative earnings and high growth companies), and in private markets, with more down rounds &amp; failures for young companies. https://t.co/KPeAGHPKHD https://t.co/IBFlkAwkzC"
1542918535919243265,2022-07-01 17:10:19+00:00,159,21,"The risk capital pull back in 2022 has had a drastic effect on expected returns on stocks, with the equity risk premium for the S&amp;P 500 rising from 4.24% to 6.43% and the 10-yr T Bond rate from 1.51% to 3.02%, between 1/1/22 and 6/30/22. https://t.co/KPeAGHPKHD https://t.co/iJGlK2HPE6"
1542918529103454208,2022-07-01 17:10:18+00:00,85,5,"Looking at the risk capital proxies over the last 30 months (2020 - Mid 2022), you can see that risk capital was resilient through 2020's COVID tests, but all three are showing signs of pull back in 2022. https://t.co/KPeAGHPKHD https://t.co/P6a3wCldtm"
1542918518881918976,2022-07-01 17:10:15+00:00,78,8,"For historical perspective, I use three proxies for the availability and access to risk capital, fund flows to VC, the number/proceeds from IPOs and high-yield corporate bond issuances. They move together, with long prolonged dips after 2000 and 2008. https://t.co/KPeAGHPKHD https://t.co/dAxLdAXUsm"
1542918511898464256,2022-07-01 17:10:13+00:00,102,4,"A healthy market needs balance, with too much (little) risk capital resulting in risk premiums becoming too low (high), price running ahead of (trailing) value and too much (little) capital invested in young, risky businesses. https://t.co/KPeAGHPKHD https://t.co/Wxvt2eDsQY"
1542918508253564928,2022-07-01 17:10:13+00:00,72,1,"The amount of risk capital will vary across investors, and for every investor, across time, driven by risk aversion, market momentum &amp; the health/stability of the economy, with low interest rates and low/stable inflation providing a boost to risk taking https://t.co/KPeAGHPKHD"
1542918505850216448,2022-07-01 17:10:12+00:00,192,25,"Risk capital is the portion of capital invested in the riskiest segments of markets (stocks, bonds, real estate, collectibles) and its foil is safety capital, invested in the safest segments, with greed driving the former &amp; fear the latter. https://t.co/KPeAGHPKHD https://t.co/HFci5O5BAt"
1542918501941202944,2022-07-01 17:10:11+00:00,1476,316,"It has been a brutal first half of 2022 for markets, across geographies and asset classes. While this may be a correction that is long overdue, I address the question of why now and how much (correction) is too much, using risk capital as my lens. https://t.co/KPeAGHPKHD"
1540348418186289152,2022-06-24 14:57:35+00:00,6,0,"@Shrikanth_M_SK Actually, I do have one h in my name, not two."
1540348206499868672,2022-06-24 14:56:45+00:00,7,0,"@Shrikanth_M_SK There has never been an h in my name, but I do have books on valuation and I have been around a while. So, you probably used my book in your class. Hope it did not create too much damage."
1531833520976302080,2022-06-01 03:02:26+00:00,30,0,"@brentsheather On the contrary, when investing in stocks, a long-term default-free rate is the only relevant risk free rate. A 6-month T.Bill rate is not risk free, since you will have roll the investment over multiple times to get a time horizon that matters, and at rates you do not know today"
1531790933632487425,2022-06-01 00:13:12+00:00,533,74,"After a rough three weeks to start the month, the S&amp;P 500 recouped its losses, to end May 2022 roughly where it started. The equity risk premium dropped from 5.14% to 5.07%, as analysts scaled back earnings mildly, but inflation remains the wild card. https://t.co/IfY5XbzQfu https://t.co/6GPg6VZWNx"
1528471387312037889,2022-05-22 20:22:31+00:00,1,0,@BrainportI Expected devaluation is in your cash flows and it comes from differential inflation. Unexpected devaluation is in your country risk premium.
1528451096619782144,2022-05-22 19:01:53+00:00,1,0,"@BrainportI There is no inflation risk. There is uncertainty about inflation risk, and that may push up your ERP, and this has nothing to do with domestic or foreign investors. Everyone feels it and prices it in."
1527774291336437760,2022-05-20 22:12:30+00:00,15,0,"@spaultweet To be honest, it remains a mystery to me, since you can argue that at least, on average, many of the factors work against small companies. But there is a healthy segment of small caps that are low risk, have stable earnings and very little debt, and they may be the source."
1527765191047254016,2022-05-20 21:36:20+00:00,220,31,"If you are a value investor, you may feel vindication, viewing 2022 as a return to good sense, but withhold celebrating. Whether the trend so far in 2022 continues for the rest of the year will depend on how inflation unfolds for the rest of the year. https://t.co/YjLZxjqOEz"
1527765189277298688,2022-05-20 21:36:20+00:00,168,21,"Even within sectors like technology, the differences in returns across companies can be traced to cash flows and risk, with older, more positive cash flow generating companies outperforming younger, money losing companies. https://t.co/YjLZxjqOEz https://t.co/ROGSAnQUcx"
1527765184294531072,2022-05-20 21:36:19+00:00,84,18,"The best performing sectors in the US, so far in 2022, are energy (by a wide margin) and utilities. The worst are technology, consumer discretionary &amp; communications. Other than energy, every other sector is in the red. https://t.co/YjLZxjqOEz https://t.co/wIWXNjkE4E"
1527765180628619264,2022-05-20 21:36:18+00:00,61,13,"Adding on, low risk companies have outperformed the market in 2022, as have companies with more positive cash flows from operations and more cash returned to shareholders (in dividends). https://t.co/YjLZxjqOEz https://t.co/2AYjZCTfE0"
1527765174639136768,2022-05-20 21:36:16+00:00,51,10,"In 2022, when inflationreturned to dominate the conversation, the small cap and value effects have returned, albeit over a small sample period. Small caps outperformed large caps and low price to book stocks beat the market. https://t.co/YjLZxjqOEz https://t.co/6z7sPIFUTO"
1527765170193244160,2022-05-20 21:36:15+00:00,72,14,"Looking across the decades at the small cap premium and the value factor show that small cap stocks perform best in decades when inflation is higher than expected, and that the value effect also benefits from inflation. https://t.co/YjLZxjqOEz https://t.co/ZGIt7GHfFL"
1527765164811907072,2022-05-20 21:36:14+00:00,331,63,"Put simply a company with pricing power, low input costs &amp; short term/flexible investments is better positioned to weather inflation than one without these characteristics. Having stable earnings and low debt help as well. https://t.co/YjLZxjqOEz https://t.co/ymwIE3v7nd"
1527765160110108672,2022-05-20 21:36:13+00:00,175,47,"To make this assessment, I look at how inflation affects each of the drivers of value, and how the net effect that it has on cash flows and risk determine how much or how little a company is hurt by higher than expected inflation. https://t.co/YjLZxjqOEz https://t.co/uFG4grsytp"
1527765155324436480,2022-05-20 21:36:12+00:00,884,196,"As a follow up to my last post on inflation, where I pointed to its effect on asset classes (bad for financial assets, better for real assets), I look at its disparate effects across companies, and why some are more exposed to inflation than others. https://t.co/YjLZxjqOEz"
1522694616973160449,2022-05-06 21:47:41+00:00,22,0,"@markjmessmer In keeping with the old rule when it comes to holes, if you are in one, stop digging. The $1.9 trillion COVID package passed in 2021 was an abomination, with the money spent vastly disproportionate to the help it priovided. If there is original sin in this sequence, that’s it."
1522689964202360832,2022-05-06 21:29:12+00:00,245,38,"The inflation genie is out of the bottle, and getting it back in will take more time and more pain than we realize. Failure to act quickly and decisively in early 2021 has put us between a rock (high inflation) and a hard place (a recession). https://t.co/IctOQRYzih"
1522689962335899648,2022-05-06 21:29:11+00:00,197,33,"There is significant divergence of views on every aspect of value, from where https://t.co/jhPnIWMCRT rates will end up, to whether risk premiums will continue to rise, to how a slowdown may damage earnings, leading to a wide range of values for the index. https://t.co/IctOQRYzih https://t.co/dY1qFWZGcx"
1522689956908478464,2022-05-06 21:29:10+00:00,100,16,"Higher and more volatile inflation is playing out in every aspect of stock prices, and the consensus view, with https://t.co/jhPnIWMCRT rates at 3%, ERP at 5.24% and earnings staying resilient translates into a value very close to current index levels. https://t.co/IctOQRYzih https://t.co/W4zxSkTbGc"
1522689950952529920,2022-05-06 21:29:09+00:00,78,8,"As inflation gets entrenched, it is having real world consequences on interest rates, as yields rise and the yield curve flattens out, on risk premiums, as default spreads &amp; equity risk premiums increase, and in more worries about an economic slowdown. https://t.co/IctOQRYzih https://t.co/QyQLfUpQ1G"
1522689946187747328,2022-05-06 21:29:08+00:00,83,10,"Initially, the reappearance of inflation was explained away as temporary, with COVID, supply chains &amp; Russia all blamed, but the realization that inflation is not transient and is not going away is finally gaining acceptance. https://t.co/IctOQRYzih https://t.co/Qyi0aWXZSl"
1522689940642955264,2022-05-06 21:29:06+00:00,846,182,"Stock and bond markets are unsettled, because of the threat of inflation. We were spoilt by a decade of low and stable inflation, and there are many in this market who have never dealt with high and unpredictable inflation. https://t.co/IctOQRYzih https://t.co/dZQROqS49u"
1520535941705723905,2022-04-30 22:49:53+00:00,11,0,@berthon_jones @Vera_Icona_23 There are two short cuts to get expected return. One is to just use the EP ratio and assume that reinvestment is value neutral. The other is to take the dividend or cash yield and add the long term growth in earnings to get expected return. This approach mixes the two.
1520518610652844033,2022-04-30 21:41:01+00:00,25,0,"@Vera_Icona_23 Your starting statement is nonsense, since this ERP is built on the assumption of 7.69%  growth in earnings for the next 5 years, and 2.89% after. Adding a growth rate to an EP ratio to get an ERP is valuation malpractice, and your graph just visualizes that malpractice."
1520500541905772544,2022-04-30 20:29:13+00:00,317,49,"I believe that earnings for the S&amp;P 500 still don't reflect the hit from a possible recession, and as that unfolds, there will be more price adjustment ahead. We are paying the price for not taking inflation seriously and early enough. https://t.co/l3t1h1Q6v0"
1520500540446179328,2022-04-30 20:29:13+00:00,121,15,"On Jan 1, 2022, the https://t.co/jhPnIWMCRT rate of 1.51% added to ERP of 4.24%, yielded an expected return on stocks of 5.75%. On May 1, 2022, a mix of higher https://t.co/jhPnIWMCRT rates (2.89%) and ERP (5.14%) pushed expected return to 8.03%. The period statistics are below: https://t.co/nsV002sqnc"
1520500536725757953,2022-04-30 20:29:12+00:00,598,126,"April 2022 was a brutal month for stocks and T.Bonds, as the https://t.co/jhPnIWMCRT rate rose from 2.33% to 2.89% and the S&amp;P 500 dropped by 8.8%. The ERP rose to 5.14% (from  4.73%) and the expected annual return on stocks is now 8.03%. ERP spreadsheet: https://t.co/l3t1h1Q6v0 https://t.co/ltiTps4XvQ"
1518762775962697734,2022-04-26 01:23:57+00:00,428,60,I had fun chatting with @williamgreen72 on his podcast about everything from ESG to Bitcoin to Tesla. You can listen at https://t.co/9qxWBetOHS or watch at  https://t.co/MaVpgJxDRZ.
1517300371286282240,2022-04-22 00:32:53+00:00,243,33,"The edit button on Twitter cannot get here soon enough. In my thread on Elon's Twitter bid, I linked to my 2013 Twitter IPO post, by mistake. If you are interested, this is the link to the new post. https://t.co/pllAm9vYrK. My YouTube video https://t.co/yT2IDGXFBQ via @YouTube"
1517244713014902787,2022-04-21 20:51:43+00:00,3,0,@RomanSPQR They are both linked in the post.
1517239942493179905,2022-04-21 20:32:45+00:00,252,37,"Put simply, we are drawn to Twitter for the same reasons that we slow down on highways to look at car crashes, or gather around schoolyards to watch fights. I am still wrestling with whether it is a net good or a net bad for society.  https://t.co/hKPfmXsm97"
1517239941373341696,2022-04-21 20:32:45+00:00,166,18,"To those who are elevating Twitter to some type of national treasure, that should be preserved in its current form, just stop! It is a platform for breaking news, but it is the deranged arguments between out-of-control people that are its biggest draw. https://t.co/hKPfmXsm97"
1517239940173729794,2022-04-21 20:32:45+00:00,53,5,"This is more a political than a financial story, since where you fall on the political divide largely determine whether you think the Elon acquisition deal should go through or not. There is plenty of hypocrisy and wishful thinking on both sides. https://t.co/hKPfmXsm97"
1517239938735087616,2022-04-21 20:32:45+00:00,51,7,"There are four possible endings to the story, from least to most likely: (1) Status quo  (2) Musk takes Twitter private, (3) Twitter is taken private by someone else &amp; (4) Twitter stays a public company, with someone else running it. https://t.co/hKPfmXsm97"
1517239937489412097,2022-04-21 20:32:44+00:00,56,3,"Musk's challenge is that markets don't believe that he will follow through, and it is not clear what changes he has mind for Twitter's business model, since almost all of his focus has been on the free speech component. https://t.co/hKPfmXsm97"
1517239935765553154,2022-04-21 20:32:44+00:00,111,8,"It is possible that the company's value could be higher than Musk's offer price, if run differently, but how can incumbent management make that argument credibly, given that they have been running the company for a decade? https://t.co/hKPfmXsm97"
1517239933102141447,2022-04-21 20:32:43+00:00,116,16,"Twitter's management argument that Musk's offer lowballs the company's value does not hold up to scrutiny, if the company is valued with existing management in place. https://t.co/hKPfmXsm97 https://t.co/y0hGn03VqN"
1517239927959867406,2022-04-21 20:32:42+00:00,840,166,"Elon Musk's announcement that he had acquired a 9.2% stake in Twitter on April 4 has triggered a dizzying sequence of events at the company. I try my best to disentangle the valuation, corporate governance and political questions in the deal. https://t.co/hKPfmXsm97 https://t.co/UZUdPlX670"
